290.26784801976 290.44329118479 290.03011926464 290.568542476936 290.22322463546
290.23398478926 290.285796193876 290.031878911495 290.348813135267 290.187655445373
289.600725389855 289.545340242507 289.20828552974 289.591841985178 289.484687977312
288.567195022282 288.58066173271 288.141957484973 288.702523994172 288.529433663277
287.356627456164 287.514991789282 287.291010465209 287.623044110204 287.271738023768
286.33589408694 286.399330967176 286.144460981159 286.537875425542 286.272868349934
285.620670282262 285.697969359586 285.346951130024 285.798220849677 285.579728476695
285.487297252063 285.593649833429 285.150936792531 285.506331064714 285.339020662736
285.631770836912 285.869342892763 285.820841103889 285.965812697859 285.707381823633
286.616521569434 286.755269664779 286.641993739062 287.039850594566 286.573969146665
288.049175128875 288.20903886048 288.03773543381 288.395786648091 288.112252463536
289.37515776055 289.719272443331 289.399897514653 289.716467690826 289.480500596938
290.285029133672 290.672014609733 290.299855142365 290.634168852771 290.321172762917
290.086807214593 290.447617765418 290.245459248978 290.512674609962 290.151803109789
289.513286878016 289.766067974232 289.497535937358 289.67103265745 289.46311585421
288.601088301803 288.728450844679 288.530406307321 288.641138751288 288.506296273603
287.308025659776 287.659504622605 287.360211167038 287.56656671665 287.433306403177
286.235985556923 286.698962650455 286.171360819578 286.332264755105 286.376455860187
285.5569785095 285.838699080878 285.635257764254 285.571483718481 285.559192951015
285.38409190173 285.406496735748 285.457825967536 285.336614927941 285.333749602049
285.697672941122 285.940531899793 286.005257341213 285.864318619856 285.60961474759
286.407372595809 286.800679589275 286.827266081053 286.506856153159 286.477029730117
287.887237877644 287.989419945804 288.344884348897 287.824792376093 287.743613829682
289.159136293106 289.398031955428 289.722561368004 289.139077586683 289.203372289319
289.9556451899 290.188045160077 290.559880738193 289.915232859364 289.970362346676
289.925083652631 290.024283127037 290.494154798798 289.803431696703 289.817936257433
289.233468943986 289.344620447202 289.787495472414 289.101958178648 289.118990264471
288.221649939808 288.317901072394 288.860620968648 288.204419643744 288.188397629201
287.149608103315 287.242743148657 287.702394327473 287.077005668896 286.945208845334
285.988604311381 286.20865446161 286.718154180815 286.175558020949 285.964862426741
285.402097895369 285.355742266664 285.889696244525 285.557062348838 285.422116824599
285.386625360172 285.301481649757 285.580879436076 285.24371712965 285.102394652443
285.6543763675 285.580540189798 285.938931763156 285.695376659569 285.518902053874
286.670463211337 286.315944380635 286.902983970359 286.524126301975 286.520969093656
287.908091616517 287.771380218487 288.03663497166 287.781323792369 287.847538478111
289.356677030731 289.104792427821 289.43133634672 289.198475327255 289.24065144475
290.09879373534 289.847990097731 290.162605724532 290.050734452223 290.170504584502
289.874829643505 289.765296032378 290.10884982951 289.865904097446 290.074091007508
289.249120256835 289.073158427432 289.294892262127 289.219045469665 289.369264489155
288.275240833036 288.13016361509 288.469291319326 288.349777057209 288.19655514391
287.227274365844 287.037266262706 287.217271188391 287.131312809045 287.256050021063
286.046489808254 285.87868078974 286.273183428416 286.022029398455 286.236738026626
285.467119732385 285.236366248428 285.552191980999 285.502003618945 285.663914407675
285.259602275081 285.016118973609 285.305920292558 285.280860940805 285.403570339355
285.631520226366 285.58281985173 285.448244640392 285.971282503474 285.803133547674
286.577765171653 286.354053803073 286.514875856807 286.736996995393 286.458163311303
287.99579177778 287.709512744029 287.744318400194 287.954115848624 288.032149024636
289.339405228039 289.231664899623 289.113099389038 289.437960931426 289.599743181093
290.201530649453 289.973205604689 289.877253390902 290.204943307838 290.236650523245
290.053939699817 289.909642619522 289.726128572711 290.01574218345 290.219074862944
289.290798813573 289.374237726804 289.076613557002 289.420387752544 289.547040844606
288.447670413746 288.241576321884 288.158592915396 288.562470129494 288.677821649537
287.335527218399 286.948789288934 287.040136326821 287.348883811076 287.446613595914
286.256239975071 285.854471927481 285.814453598798 286.331289851216 286.309053119268
285.658366514046 285.170093185492 285.442544187088 285.524227305794 285.672721094608
285.260396620107 285.084477357412 285.195830071127 285.379431738612 285.491652575574
285.926629577979 285.511468453455 285.657734285402 285.819418584474 285.707640525684
286.731279471782 286.179164244254 286.515264107073 286.666390108457 286.625594998364
288.131516309986 287.685025206229 287.84837642997 288.041689516387 288.024057444162
289.523873704896 289.138224209393 289.324553536832 289.552845699868 289.476179142961
290.315907553993 289.937616780628 290.01113159419 290.280020759183 290.19061000282
290.117865620061 289.906681077403 289.93512506652 290.175902028881 290.060971117242
289.489867495965 289.174582467558 289.366371713268 289.517267901436 289.430003720751
288.545830928998 288.082889595605 288.348119746189 288.578422134217 288.587491986647
287.375687119646 287.077516350072 287.197380871713 287.547055466026 287.385000981579
286.363919467474 285.920858842907 285.95595952572 286.238503908141 286.302229359928
285.889654998893 285.535004013723 285.280243306159 285.787613457574 285.527570131271
285.54837357343 285.340266044912 285.187712471956 285.469986854247 285.451139702196
285.968133136532 285.674749112848 285.60362172867 285.801176608558 285.710854530925
286.787305930253 286.731226509955 286.444519842467 286.913447279837 286.531882679118
288.158338285508 288.229138702519 287.76317872492 288.170574450372 288.020173352471
289.594766304272 289.679006882605 289.233124535375 289.661040894361 289.260715553952
290.367708399275 290.585265302049 290.11484195807 290.565992043215 290.145051254674
290.266547027656 290.395274346733 289.94106506369 290.50875512143 290.0117339799
289.565750341699 289.735024828501 289.307193789215 289.812362454958 289.227261305042
288.608509941876 288.7031160991 288.384991051906 288.897715244936 288.235933854513
287.478457792843 287.67501241924 287.180295164253 287.533100889193 287.209865348812
286.380082272576 286.592480714858 286.006577439536 286.725743997185 286.117823067076
285.850944379234 285.872499423391 285.386990922787 285.985050191018 285.621469846981
285.631033167948 285.598656624408 285.334297802543 285.876628540774 285.247926488246
285.913168908998 285.90049788583 285.602599433222 286.342330815504 285.604017570074
286.756923330954 286.747300290442 286.606145064438 287.198717438727 286.705013147257
287.988053409987 288.219146377557 287.957890164919 288.620301397104 288.013068473984
289.458827164959 289.733456150745 289.346799355802 289.946337431655 289.517284695938
290.330703954317 290.479894087407 290.11650265771 290.708722940766 290.289533891175
290.160214843636 290.470275831809 290.097430452642 290.733477666508 290.172312527373
289.499602510118 289.868650577014 289.459826749526 290.072227173289 289.507787066935
288.44193793272 288.933589705918 288.619950768299 289.132219062427 288.43859290155
287.317574241645 287.577989180476 287.174245351381 287.813623521231 287.411608063306
286.20821796453 286.6248916262 286.2243193613 286.904142802609 286.24412791797
285.718941263721 285.684939211869 285.579343378455 286.087128457935 285.39289864015
285.727694517624 285.556575123016 285.463407918364 285.757341392293 285.088579507763
285.950360378044 285.99811545123 285.735002081588 285.936380056119 285.600891689333
286.716610470721 286.915015997471 287.031963351408 286.763694942342 286.636210078421
287.90651508869 288.104138729847 288.299535060482 288.088507244389 288.024791227163
289.373540980928 289.393836350833 289.648164128063 289.397060492952 289.48963378179
290.117131763088 290.176858828235 290.456416945729 290.128487724733 290.17036473429
290.06513142509 290.085527386681 290.423176270266 290.04170760708 290.159116386997
289.389186842791 289.478928799457 289.796714825028 289.419767343027 289.43336190273
288.329394100073 288.457318076849 288.849339020634 288.445832196364 288.510283865736
287.422070697112 287.172879900442 287.467374321783 287.286566840111 287.443789786629
286.19156205542 286.106533265716 286.481141631014 286.297150875147 286.393157765598
285.710198445128 285.501817284091 285.839414749466 285.586031822723 285.503888283966
285.676033595911 285.215457030811 285.558909775208 285.324022176647 285.333593922659
285.962064434477 285.701171979988 285.751020566001 285.710859692689 285.877280304577
286.822789773927 286.59258048365 286.736137265127 286.496378729211 286.876505230705
288.091765829282 287.69110969053 288.103111779534 287.879459519738 288.172167788986
289.415459286701 289.210809237873 289.588292229543 289.343826567869 289.616235139118
290.26062117671 290.052949009953 290.273994740243 290.03448165052 290.525406699077
290.166231857762 290.028858975604 290.209257975779 289.963387970191 290.277937476942
