289.76559134645 289.788151079957 289.811346973131 289.81123855789 289.816210418087 289.736634113893 289.715249914244 289.831270217139 289.81254255201 289.778705276576
289.948635550353 289.842850072727 290.000622639674 289.923872796751 289.921736087926 289.747940533655 289.837836944321 289.966824345658 289.87497034258 290.030571130832
289.304046372689 289.324334379906 289.292960421675 289.268248596405 289.328301327002 289.276199214386 289.306808387212 289.363272795883 289.465328348399 289.358561285421
288.186604032742 288.118801162656 288.179820759036 288.311327838595 288.208856615309 288.149828025121 288.145752811395 287.98172969089 288.181322090032 288.166075788614
286.537512639003 286.478707616168 286.747710878397 286.437400578677 286.717054313169 286.480576506058 286.436849346165 286.630616107247 286.593374789697 286.643274738657
285.231331147953 285.187503968922 285.050972779873 284.922878468906 285.304604372865 284.975462047532 284.797000783547 285.301992046373 284.946341862168 285.010549091367
284.154480570484 284.241669005237 284.395820412835 283.846231566599 284.158337539028 283.789875797991 283.925507128634 284.114017967385 283.930438803197 283.917423909591
283.83243851297 283.672538636656 283.810699874619 283.460102847391 283.717395567715 283.540391348347 283.281015222032 283.957817490113 283.64295049923 283.65804705277
284.493253246274 284.016644647144 284.090500722943 284.133824117429 284.365311742322 284.296339107838 283.933397802013 284.298378775385 284.045979324227 284.314157599305
285.125680833767 285.244784847476 285.436215517709 285.423705723732 285.547095996871 285.454338875774 285.247509777591 285.295993690922 285.304398634887 285.555448406438
287.06971444442 287.169679575768 287.118875059529 287.13510755988 287.300571421775 287.070687301148 287.137272238575 287.092798780926 287.095903964526 287.206256517363
288.494107164211 288.601245675544 288.602709725996 288.607057620439 288.834783891665 288.451585503071 288.390772319289 288.567971548355 288.793177574142 288.638153338927
289.565037079976 289.628218205918 289.579264240277 289.518223422617 289.909318607699 289.231836792672 289.20995830114 289.566959237949 289.65373249737 289.522331958333
289.694722530446 289.775022263089 289.687186488137 289.64176666403 289.91641829505 289.353543080632 289.3899295294 289.603306708078 289.818363321802 289.555893818371
289.10078048785 288.988655919778 288.994348793828 289.058489729252 289.309702792134 288.719133419141 288.741945149127 288.875231767223 289.212984329247 289.077717886641
287.889835353511 288.00539098513 287.931261392412 287.79327835713 287.943483435287 287.622539430953 287.650640689456 287.956794819039 288.05799692006 287.876591888794
286.256261699561 286.36097973246 286.190117608391 286.264360463154 286.510430396455 286.048367413835 286.297068974511 286.223174892107 286.71119740085 286.312904555561
284.589635521222 285.054839413905 284.633869829414 284.911771801146 285.106964839372 284.612430890484 284.730604668785 284.746838810702 285.176671261865 284.77601958702
283.708780600438 284.026044892374 283.813630086027 283.972789901713 283.944035985186 283.479367580092 283.856930621415 283.881304228333 283.907469591775 283.899747960946
283.223085741916 283.394755222845 283.489660616684 283.532294572522 283.550555155602 283.254271863286 283.455741916102 283.764819440452 283.441632728708 283.515635852237
284.055210293148 284.108424813856 283.671680367804 283.869032230454 283.801478182838 284.103969862469 284.002753193837 284.030466046126 284.0727319431 284.170388918792
285.168547290056 285.210931799713 284.949233854816 285.127858045931 285.033842704491 285.299471138982 285.572969634663 285.342989032538 285.43523698054 285.267546910145
286.709412492005 287.069819147591 286.994073584057 286.670098694171 286.726870483105 286.985281254805 286.736463022778 286.870833851861 287.063696940611 286.926472780762
288.087961918067 288.514439312182 288.425577068026 288.164085466748 288.169956950916 288.301184524428 288.36258581075 288.366341820043 288.552702234603 288.42839672078
288.954349611599 289.281099731482 289.191083157324 289.156093427999 288.987604985374 289.270506709874 289.375819335625 289.224873102012 289.450594334912 289.425802443436
289.102925027535 289.275650763449 289.307593418294 289.248608789572 289.036736209079 289.279384307397 289.297477302676 289.348544262413 289.373122625077 289.485038265479
288.266995055652 288.61778914165 288.662522544292 288.639066156152 288.358885894565 288.853021264917 288.838272852075 288.612821283052 288.900752091211 288.716643726838
287.099374805266 287.477032263766 287.628951157204 287.543277436118 287.289241462111 287.666175748737 287.630767336876 287.491403089594 287.76829664552 287.686281290342
285.778170229297 286.140024674281 285.974618775199 286.203539791607 285.650737885037 286.239731447227 286.093338335896 286.125906281399 286.250086688723 286.073643730232
284.153727614473 284.564811995733 284.613695731346 284.800046561346 284.439594437701 284.570003100848 284.533763200315 284.451661546562 284.795941564824 284.743635469636
283.272802303124 283.391748463518 283.608510654589 283.650460897755 283.266139249179 283.599937630782 283.667060684664 283.402263547806 283.951488855962 283.387131106332
283.246180156377 283.148605119792 283.032958870805 283.466554244871 283.408778149819 283.236396845628 283.259952175963 283.080986324399 283.283803607416 283.240405140544
283.666278749493 283.861148084208 283.501662623374 283.751723167955 283.727270524967 283.949604736452 283.963562234956 283.823203481638 283.839507744244 284.049129985643
285.21738219802 285.395981109343 284.973489079016 285.069406631864 284.754049954592 284.975277054368 284.899475236757 284.944820629399 285.113302124769 285.246583583682
